address,location,price,publish_time,room_area,room_img,room_infos,room_layout,room_orientation,room_url,surrounding_desc,title
交大归谷建设派,"104.13427528918,30.690382405323",700,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/6a05f4a9-bc11-42a1-ade4-ba64422a9aa0.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/d0a4190f-0ab4-4780-9dcf-e1e37d303d55.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/46244865-34d1-4cda-831f-fceeabc5e4ff.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/6a036361-828a-4019-a6e1-6a9dd886c4e4.780x439.jpg,"基本信息,面积：15.00㎡,朝向：东南,维护：1天前,入住：随时入住,楼层：19/32层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2599089516476645376.html,1、房屋介绍：室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。2、小区介绍：交大归谷建设派小区附近配套齐全，交通便利，出行娱乐都非常方便。3、总结：房屋无中介费，说的再好不如您亲眼见了好，好房不多，别再犹豫，欢迎您来电！,"
        合租·交大归谷建设派 4居室 东南卧              "
鑫苑名家二期,"104.14985214346,30.604648364884",700,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/2a7993ca-16cf-4005-b5db-02e891289624.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/afd08ee2-c883-44a2-90f1-2bd197ce629f.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/26fc45e9-c498-4848-b35f-633b5ba4cc99.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/d01a48f5-1e06-4011-be80-690235ca4fe7.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/d481186b-13bf-4aa5-8807-7c260bc30662.780x439.jpg,"基本信息,面积：20.00㎡,朝向：南,维护：1天前,入住：随时入住,楼层：5/40层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：6个月以上,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2618676408293539840.html,1、房屋介绍：房屋装修水准高，楼层好，位置优越，配置齐全。2、小区介绍：鑫苑名家二期小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。3、总结：周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！,"
        合租·鑫苑名家二期 5居室 南卧              "
上风瑞庭,"103.87433,30.680067",800,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_Zy84CRdS5_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_EYh3y1ldL_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_7O63oyrNu_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_goRS7IiQe_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_WITxUGQaF_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/standard_314d49bf-2b7e-4ba2-98a8-ced31db98d46.png","基本信息,面积：130.87㎡,朝向：西北,维护：3天前,入住：随时入住,楼层：低楼层/18层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2780270004174856192.html,【装修描述】房东多余房产    空置出租【出租原因】毛坯出租【周边配套】旁边嘉祥幼儿园、  ，鹏程路 ，永辉超市、谊品鲜等等，涌泉地铁口。,"
        整租·上风瑞庭 3室2厅 西北              "
贵通御苑雙楠城,"103.923841,30.61448",2200,房源维护时间：2021-06-09,,"https://image1.ljcdn.com/110000-inspection/pc0_bhfpZOawD.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_BdPq2RAdY.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_hVjaiKgcc.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_X3YQGChOu.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_DoKgRj0RR.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_wYhVxjb9z.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_Hsp2eMIIp.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_AePTrZ3Ur.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_O1oP9uReg.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：70.84㎡,朝向：东南,维护：今天,入住：2021-06-23,楼层：中楼层/13层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2789711405581082624.html,【交通出行】据百度地图显示：距离地铁3号线龙桥站3公里，小区正大门是川大科技园，有820路，368路，806b路，818路，840路等；【周边配套】3公里范围内由，海滨城300米左右，优品道广场600米左右，万达1.5公里左右，时代奥特莱斯折扣店3公里，交通购物休闲娱乐方便；【小区介绍】贵通御苑雙楠城一共分为三期打造共21栋：一期二期各六栋2015年交付，产权证都是满两年了的；三期共九栋2018年底交付，有部分还没有下产权证，是没有满两年的。 小区人车分流地下一层，物业费1.86元/m² 租车位300元/月，绿化35% 容,"
        整租·贵通御苑雙楠城 3室2厅 东南              "
青华路20号,"104.038639,30.670853",2000,房源维护时间：2021-06-09,,"https://image1.ljcdn.com/110000-inspection/pc0_plwkEUJ1n.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_7bzh2t8e9.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_kgamhjqYS.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_dVKv5rFap.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_vAUrbQaCP.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_LjYu6Ykei.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：79.74㎡,朝向：南,维护：今天,入住：随时入住,楼层：高楼层/7层,电梯：无,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2765190792850186240.html,,"
        整租·青华路20号 2室1厅 南              "
书香府邸二期英伦,"103.985101,30.736576",2600,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_RPF91iyEM.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_8kqwKkIFM.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/a93fda11-6bb4-4118-9519-7c692cf2820f_1000.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_93OCdJlfh_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_Iw8R0XitU_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_7wGwXqBkR.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/standard_2351bd88-232c-4a77-956c-a28f7e6aca2d.png","基本信息,面积：84.68㎡,朝向：东南,维护：3天前,入住：2021-06-19,楼层：高楼层/16层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2780414815322251264.html,,"
        整租·书香府邸二期英伦 2室1厅 东南              "
保利国宾首府,"104.00796828589,30.723179868605",780,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/6b79a8cb-54ee-49ca-a041-94cefdd779e4.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/b20e0c74-12d9-4a4c-9d99-cd50cc27c819.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/21bd52ea-0e26-4588-9d0e-792a2dd6e161.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/4b6e6ef0-0dc0-449a-86df-1c4e1f50f743.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/24acf449-ae6f-4a9b-bea4-ac5988948624.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/ba33ecb3-0e7f-4dab-a174-28e9d15a54de.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/b0b075e4-b507-4024-ab36-58ae09788578.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2f3499d6-231a-4224-9602-991acf7d67c9.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/24576a1a-555e-4b91-9322-2ccae305de47.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/46dd9861-570e-4031-acff-021e6d6b2256.780x439.jpg,"基本信息,面积：18.00㎡,朝向：东南,维护：1天前,入住：随时入住,楼层：9/17层,电梯：有,车位：免费使用,用水：民水,用电：民电,燃气：有,采暖：集中供暖,租期：3~12个月,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2597690408960540672.html,各位看官，请仔细阅读以下内容，绝无虚言1、因为价格没有水分，没有中介费用，非诚勿扰哦。2、付款方式：押一付一，押一付三均可；免费维修3、图片是真实的，请不用质疑4、租期：合同签约6-12个月；短租3个月以内租金价格上浮；随时预约看房,"
        合租·保利国宾首府 5居室 跃层 东南卧              "
吉祥街14号,"104.0599,30.674945",1750,房源维护时间：2021-06-07,,"https://image1.ljcdn.com/110000-inspection/apc_M6hl1oUin_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_sLVDv6xQw_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_Xh7cGdx8a_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/standard_08fe55ae-82c1-4ba4-a9be-b9192bc58f00.png","基本信息,面积：51.52㎡,朝向：东,维护：2天前,入住：随时入住,楼层：中楼层/7层,电梯：无,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：一般下班后可看,
                
",,,https://cd.lianjia.com/zufang/CD2654228757669756928.html,,"
        整租·吉祥街14号 2室0厅 东              "
俊发星雅俊园,"104.161172,30.59679",1500,房源维护时间：2021-06-06,,https://image1.ljcdn.com/rent-front-image/2a778015dbbab30fcde0a978314ce007.png.780x439.jpg,"基本信息,面积：56.68㎡,朝向：东南,维护：3天前,入住：随时入住,楼层：中楼层/37层,电梯：有,车位：暂无数据,用水：商水,用电：商电,燃气：无,采暖：自采暖,租期：暂无数据,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2789161444430848000.html,,"
        整租·俊发星雅俊园 1室1厅 东南              "
润富国际公寓,"104.05405779635,30.589570061302",3800,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/c91b8992-f229-4019-841a-281579c65b7b.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2dd37590-c38d-480b-abeb-47b3ed5b5cbc.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/b5397400-8f54-4e44-ad69-8f9a47e308ae.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/74a6d7e0-8cb0-4c01-a174-630a781a3273.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/5a2d17a1-27a3-40ee-8a08-1aac17500555.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/345eef2d-b338-45bf-80b0-25fdd751e68c.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/1d2f4dcc-913a-4720-82f0-e7b218dee87e.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/952195cb-d60b-4a8d-9b6d-149ee6047efb.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/ffb7a813-251e-434f-b8a5-7bce705bd863.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/1bbebf2f-0069-4343-8ef7-ecc693fe0cda.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/ec190798-06da-43a5-a948-4b37ea674de0.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/a1111948-ac1e-4bfb-8cf0-af275fa5368b.780x439.jpg,"基本信息,面积：51.00㎡,朝向：南,维护：29天前,入住：随时入住,楼层：19/33层,电梯：有,车位：租用车位,用水：商水,用电：商电,燃气：有,采暖：自采暖,租期：1~2年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2653729420459638784.html,【如米公寓】作为成都品质整租公寓品牌，一直致力于提供更高品质的居住和服务体验。选择如米您将入住设计师精心打造的高颜值，高品质的精装公寓，享受到精细化，人性化的租后服务。【无中介费】【免费维修】【品牌家居家电】【智能门锁】【管家服务】如米公寓现已覆盖成都热门商圈，入驻100多个中高端楼盘，提供全系列房源，十多种装修风格，可满足多样化的居住需求；舒适、健康、安全，便捷，选择如米公寓就是选择品质生活。如米房源均为现场实拍图片，所见即所得，期待您的入住。,"
        整租·润富国际公寓 1室1厅 南              "
誉峰三期,"104.05818042001,30.589569406929",3500,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/d8bb4c31-7799-4fca-b34e-bea242622700.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/a7bb0ccf-941b-44ef-b1f1-1c8ad860c635.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/8ae84006-8132-41de-9d60-3d08eb402f3e.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/679dc10d-9a49-43e1-b4ca-eb6a769dd032.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/12b52ec2-a477-416c-ab20-a2f28d9197cf.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/883e7854-f589-4e4b-b15a-535390e595cf.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e976be8f-95d7-4613-9758-dcd21552a8e6.780x439.jpg,"基本信息,面积：40.00㎡,朝向：南,维护：29天前,入住：随时入住,楼层：22/32层,电梯：有,车位：免费使用,用水：商水,用电：商电,燃气：无,采暖：集中供暖,租期：1~2年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2654380798773297152.html,1、房屋介绍：室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。2、小区介绍：誉峰三期小区附近配套齐全，交通便利，出行娱乐都非常方便。3、总结：房屋照片均是实景拍摄，随时都能看房，随时欢迎您来电！,"
        整租·誉峰三期 1室1厅 南              "
曹家巷恒大雅苑,"104.09395604642,30.680881269168",3199,房源维护时间：2021-05-30,,https://image1.ljcdn.com/rent-user-avatar/8f8eadb1-539e-4b60-8054-aa19dc936753.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/add2a07d-6bda-47ae-bf8d-41f47ec45cc2.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/393cd902-e5e7-4ab0-ae99-43abd5fe84a3.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/735f46ee-adb2-461b-96dc-519ab6d0c9fd.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/80c3b0a5-306f-4de2-ab0a-cb84a5ba80a9.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/59eb13f3-a1dd-4828-9077-d05812e9b7d5.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/b8f38949-662d-4f4c-95e5-3e07c57157d7.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/0f1ccf76-319d-42c7-b2ef-4cfcf46d7b7c.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/24d55005-8013-4541-8bcc-8e370be92bf4.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/ea065205-b1ad-44b2-8993-77f8be8b22c2.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/d1190bbf-6000-4656-a43d-f47ef0d2fe79.780x439.jpg,"基本信息,面积：72.00㎡,朝向：东南 西南,维护：10天前,入住：随时入住,楼层：16/30层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1~2年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2656669872737484800.html,无中介，可月付。地铁三号线，红星桥站。租不了吃亏，租不了上当~冰箱、电视、洗衣机、空调、燃气、热水器、配备一应俱全啦~还在找房的小伙伴，看看我这里。~地铁 三号线 红星桥 站 ，精装修带家具家电，拎包入住。别犹豫，别徘徊。犹豫徘徊，等于白来~机不可失，失不再来~24小时为您服务，电联我哟~,"
        整租·曹家巷恒大雅苑 2室1厅 东南/西南              "
高盛金融中心,"104.06958915518,30.583944584517",6000,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/7c34a33d-b5e3-40ae-a87f-8bb20e41efef.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/b3882fd5-b164-47a0-ac3a-f166e9015d68.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e87716aa-851d-4116-b588-f0d85cf646aa.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2612fdf0-5a7b-46e9-a335-a8285ab50860.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/6ce99b56-3d85-4efb-a5e9-01aed81f0fe9.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/57bd4af2-f23c-417f-8581-cc2af60332d4.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/d766018e-0f0a-4483-8da3-dd71f85c3566.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/99b43a98-58e5-4193-9245-c87f580b0c17.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2c238a53-a40f-4feb-9874-fe7f45123794.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/38c26b11-696a-467d-8ace-70691b8bc44a.780x439.jpg,"基本信息,面积：105.15㎡,朝向：南,维护：29天前,入住：随时入住,楼层：15/38层,电梯：有,车位：免费使用,用水：民水,用电：民电,燃气：有,采暖：集中供暖,租期：1~2年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2651973586113806336.html,1、房屋介绍：室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。2、小区介绍：高盛金融中心小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。3、总结：房屋无中介费，说的再好不如您亲眼见了好，好房不多，别再犹豫，欢迎您来电！,"
        整租·高盛金融中心 2室2厅 南              "
大观苑二期,"104.14032806769,30.62079921024",670,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/140b17d4-4cb6-4f0c-b5d1-c2f481e9f898.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/93fc0228-c2aa-487c-a9ed-777f487b6bda.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/6f5c392d-9acb-4cf7-aa64-b0ac9b17c223.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/8e9b6040-3fbe-4e73-958a-7a03fbf9be1f.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/087431d7-2932-4095-88e7-27d0ed6d1bdb.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/bb356758-4769-4198-8aed-ac7904f6ff7d.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/06d93790-4c6f-4c7a-8f09-c6ecf0feeb26.780x439.jpg,"基本信息,面积：13.00㎡,朝向：东南,维护：1个月前,入住：随时入住,楼层：1/6层,电梯：无,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2651471349289598976.html,1、房屋介绍：室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。2、小区介绍：大观苑二期小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。3、总结：周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！,"
        合租·大观苑二期 3居室 东南卧              "
香月湖,"104.0642892767,30.56133949708",2360,房源维护时间：2021-05-18,,https://image1.ljcdn.com/rent-user-avatar/89152e6f-e58a-4635-906f-e78d98ccd3a6.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/084709db-2993-4355-8a82-3b3583f0eeb6.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/95e1b5cb-ca65-4265-961a-69d4cb92a4c3.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/8620448d-bf54-47cb-b4f2-44ef0c685315.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/554efd6b-4818-492d-b19f-94fb99e99811.780x439.jpg,"基本信息,面积：40.00㎡,朝向：南,维护：22天前,入住：随时入住,楼层：7/16层,电梯：有,车位：租用车位,用水：商水,用电：商电,燃气：有,采暖：集中供暖,租期：8~12个月,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2656541121983299584.html,1、房屋介绍：室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。2、小区介绍：香月湖小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。3、总结：房屋无中介费，说的再好不如您亲眼见了好，好房不多，别再犹豫，欢迎您来电！,"
        整租·香月湖 1室1厅 跃层 南              "
美茵河谷,"103.87962,30.693351",2200,房源维护时间：2021-06-05,,"https://image1.ljcdn.com/110000-inspection/apc_ATsjO7e3K_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_EKBJlsTOb_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_VZlv6thpT_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_jPlACwjFI_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_LKUIOZh2m_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_t3WMqg88i_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/standard_e209f1f5-ae9c-4b81-a6f9-e515383819ec.png","基本信息,面积：134.69㎡,朝向：东南,维护：4天前,入住：随时入住,楼层：中楼层/6层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：2年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2654269230203281408.html,【户型介绍】多层电梯小洋房 一梯三户  户型 通透 套三双卫设计 客厅开间大  视野比较好  厨房大 采光好【装修描述】居家装修   家具家电配置齐全  基本可以做到拎包入住    楼层合适  视野开阔【出租原因】多余空置房产   诚心出租  人在成都   随时可以签署合同,"
        整租·美茵河谷 3室2厅 东南              "
雅颂居二期,"104.051404,30.560878",2600,房源维护时间：2021-06-04,,"https://image1.ljcdn.com/510100-inspection/50c07e8d-1665-4298-b476-0bad63e62138.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/4ff4d030-cd5a-4c82-9d41-197c4e5057fc.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/c55ac153-fa76-4e46-a041-eddf3b256956.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/8b2edbe9-dfc8-4158-8562-576606997721.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/510100-inspection/9bc8a1fb-d3fb-4ac1-bd50-aa73f7cc8337.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：48.01㎡,朝向：西南,维护：5天前,入住：随时入住,楼层：中楼层/27层,电梯：有,车位：暂无数据,用水：商水,用电：商电,燃气：无,采暖：暂无数据,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2656468359566336000.html,,"
        整租·雅颂居二期 1室1厅 西南              "
中海锦江城花涧一期,"104.05069050559,30.488971120948",2450,房源维护时间：2021-06-05,,"https://image1.ljcdn.com/110000-inspection/pc0_4GEUlun5t.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_9S95LEVwR.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_zGyAbTTXE.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_XLTQrMUiS.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_wPJwp4JPx.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_5aq7cZ9zQ.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_uA6WHQlw4.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_FAI3KDqAs.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_9qdzdy8bi.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：109.75㎡,朝向：南 北,维护：4天前,入住：随时入住,楼层：高楼层/11层,电梯：无,车位：暂无数据,用水：暂无数据,用电：暂无数据,燃气：有,采暖：暂无数据,租期：3年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2652945399471407104.html,【交通出行】该小区位于锦江西路，开车转弯就能上牧华路三段，走路25分 钟左右可到地铁五号线南湖立交站C口，一千米左右也有公交车T214、G202、811、T212、T202等公交车到地铁口和华阳老城区，出行交通十分的方便。【周边配套】距离小区800米直行有鑫苑摩邻天地小型商场（涵盖苏宁易购、人人乐超市、KTV、电影院、健身房、儿童游乐园等），还有底商一条街，能满足日常生活和娱乐。教育配套有天府三小、天府四中、天府二幼等。【小区介绍】该小区是2019年所建的商品房，小洋房品质，环境优美，南北通透，采光好，一梯两户，车位配比1:1.78，绿化高，整体景观赏心悦目。开发商为成都信勤置业有限公司，物业为成都中海物业管理有限公司，物业费为3.8元/平，保安值班，管家服务。,"
        整租·中海锦江城花涧一期 3室2厅 南/北              "
